i4,c10,c15,i1,r4
3364,dhaval,servedio,57,1.57
3365,dhaval,smith,47,1.93
3366,anakin,hofstadter,36,1.78
3367,leia,skywalker,40,1.85
3368,james,biliris,30,1.86
3369,adam,dewitt,25,1.77
3370,ashish,cohen,33,2.00
3371,hila,bellovin,19,1.77
3372,adam,malkin,31,1.80
3373,george,dickinson,48,1.83
3374,vaggelis,sitaridi,10,1.88
3375,hila,chen,30,1.80
3376,aaron,malkin,14,1.64
3377,michael,polychroniou,30,1.70
3378,orestis,hellerstein,27,1.67
3379,aaron,sitaridi,23,1.76
3380,luke,keromutis,30,1.85
3381,malcolm,biliris,30,1.58
3382,randy,biliris,46,1.71
3383,angelina,hoare,54,1.80
3384,sheldon,chen,60,1.99
3385,kanna,sitaridi,17,1.69
3386,alex,stonebraker,31,1.75
3387,kim,osbourne,41,1.84
3388,spock,becker,17,1.51
3389,james,hanks,46,1.78
3390,sheldon,becker,56,1.71
3391,angelina,cooper,49,1.89
3392,sheldon,kardashian,39,1.88
3393,alex,biliris,49,1.86
3394,dhaval,spielberg,32,1.84
3395,ludwig,bellovin,50,1.52
3396,ioannis,welles,55,1.98
3397,simha,welles,50,1.80
3398,daniel,polychroniou,30,1.85
3399,jeff,hetfield,29,1.83
3400,martha,osbourne,22,1.98
3401,pam,skywalker,54,1.76
3402,michael,young,11,1.90
3403,george,hanks,22,1.66
3404,cliff,cohen,40,1.81
3405,alex,malkin,44,1.94
3406,ashish,solo,45,1.78
3407,simha,hetfield,45,1.53
3408,kim,beethoven,17,1.97
3409,dimitris,morrison,36,1.75
3410,alex,servedio,17,1.78
3411,ozzy,cooper,58,1.94
3412,pam,papadimitriou,27,1.52
3413,joe,katz,53,1.75
3414,angus,biliris,60,1.51
3415,pam,polychroniou,54,1.58
3416,alex,solo,23,1.75
3417,leonard,kardashian,42,1.64
3418,luis,halford,52,1.89
3419,alex,geambasu,24,1.63
3420,xi,smith,24,1.55
3421,spock,hofstadter,19,1.81
3422,james,gravano,30,1.83
3423,eric,stonebraker,51,1.88
3424,joseph,beethoven,30,1.53
3425,pam,hetfield,34,1.51
3426,alex,hoare,26,1.90
3427,kenneth,malkin,37,1.54
3428,dimitris,solo,13,1.65
3429,angelica,katz,55,1.62
3430,dimitris,servedio,48,1.64
3431,leia,cooper,13,1.78
3432,rocco,skywalker,10,1.99
3433,ozzy,gravano,40,1.74
3434,vaggelis,solo,45,1.71
3435,angus,beethoven,17,1.62
3436,vaggelis,hoare,57,1.85
3437,dimitris,yannakakis,34,1.91
3438,jeff,paparas,60,1.61
3439,angelina,hanks,28,1.78
3440,michael,hetfield,26,1.93
3441,angelina,becker,23,1.96
3442,joseph,cohen,54,1.98
3443,malcolm,servedio,35,1.75
3444,orestis,geambasu,18,1.96
3445,ashish,becker,32,1.56
3446,barack,cohen,29,1.96
3447,spock,chen,34,1.62
3448,luke,beethoven,58,1.90
3449,anakin,keromutis,59,1.85
3450,sebastian,spielberg,26,1.66
3451,bruce,organa,11,1.65
3452,jeremy,paparas,17,1.59
3453,dhaval,cohen,21,1.53
3454,kanna,hofstadter,48,1.55
3455,kim,bach,54,1.86
3456,barack,hofstadter,51,1.65
3457,ozzy,dewitt,45,1.64
3458,xi,hoare,57,1.51
3459,leonard,morrison,57,1.98
3460,cliff,geambasu,33,1.79
3461,steven,servedio,37,1.59
3462,angus,servedio,36,1.89
3463,ludwig,hellerstein,10,1.69
3464,ozzy,hanks,44,1.66
3465,vaggelis,polychroniou,48,1.68
3466,martha,kardashian,14,1.59
3467,ozzy,cohen,20,1.50
3468,james,rhoads,17,1.84
3469,bruce,dewitt,50,1.84
3470,joe,ross,45,1.90
3471,angelica,smith,31,1.59
3472,leonard,morrison,33,1.79
3473,sheldon,malkin,22,1.86
3474,eric,hofstadter,34,1.66
3475,jeremy,gravano,21,1.84
3476,ashish,stonebraker,14,1.93
3477,jim,bush,48,1.68
3478,michael,morrison,30,1.72
3479,dimitris,young,42,1.65
3480,simha,dickinson,19,1.79
3481,orestis,papadimitriou,13,1.96
3482,barack,paparas,43,1.77
3483,tom,dewitt,30,1.94
3484,simha,hanks,46,1.99
3485,eric,spielberg,20,1.73
3486,jack,dewitt,24,1.54
3487,leia,spielberg,41,1.70
3488,david,dickinson,60,1.64
3489,john,servedio,56,1.53
3490,jeff,bush,31,1.52
3491,daniel,hellerstein,53,1.65
3492,vaggelis,stonebraker,28,1.78
3493,kanna,rhoads,14,1.52
3494,hila,organa,56,1.93
3495,tom,katz,45,1.51
3496,martha,ross,33,1.85
3497,joe,halford,54,1.93
3498,randy,organa,42,1.89
3499,alex,sitaridi,56,1.74
3500,ashish,osbourne,33,1.64
3501,spock,sitaridi,57,1.51
3502,luis,bellovin,31,1.66
3503,jim,morrison,26,1.56
3504,leonard,halford,16,1.64
3505,eric,bush,53,2.00
3506,jim,chen,25,1.99
3507,michael,bach,45,1.60
3508,bruce,hanks,59,1.82
3509,bruce,beethoven,47,1.69
3510,michael,dewitt,41,1.82
3511,jeff,spielberg,44,1.97
3512,angus,stonebraker,13,1.90
3513,barack,keromutis,26,1.71
3514,adam,hanks,28,1.81
3515,randy,smith,22,1.77
3516,simha,dickinson,13,1.60
3517,han,cooper,25,1.64
3518,rocco,solo,25,1.70
3519,angelina,morrison,45,1.99
3520,spock,servedio,52,1.63
3521,barack,osbourne,11,1.57
3522,jack,servedio,53,1.94
3523,luis,servedio,25,1.55
3524,kenneth,becker,28,1.68
3525,jim,rhoads,42,1.57
3526,orestis,rhoads,45,1.71
3527,hila,morrison,53,1.94
3528,spock,obama,14,1.58
3529,leonard,cohen,27,1.80
3530,jeremy,halford,13,1.59
3531,jeremy,servedio,57,1.68
3532,kanna,skywalker,32,1.89
3533,spock,katz,54,1.78
3534,leia,solo,24,1.52
3535,ashish,hetfield,57,1.81
3536,leia,hetfield,27,1.75
3537,steven,skywalker,15,1.84
3538,steven,yannakakis,32,1.83
3539,barack,smith,45,1.93
3540,jack,hoare,13,1.81
3541,adam,kardashian,59,1.97
3542,john,stonebraker,58,1.87
3543,leonard,young,32,1.68
3544,joe,spielberg,19,1.63
3545,ioannis,bach,35,1.89
3546,sebastian,young,55,1.71
3547,pam,hofstadter,17,1.53
3548,john,bach,30,1.85
3549,bruce,solo,57,1.93
3550,anakin,skywalker,34,1.94
3551,bruce,dickinson,10,1.97
3552,spock,hellerstein,60,1.59
3553,bruce,solo,54,1.99
3554,angelica,bach,49,1.88
3555,sebastian,halford,37,1.70
3556,david,bush,49,1.71
3557,steven,hetfield,24,1.85
3558,simha,cooper,22,1.62
3559,sheldon,ross,49,1.63
3560,jim,kardashian,32,1.88
3561,angelica,osbourne,46,1.65
3562,cliff,skywalker,23,1.99
3563,dimitris,solo,24,1.64
3564,luis,morrison,15,1.77
3565,leia,chen,51,1.94
3566,jack,gravano,34,1.52
3567,sebastian,geambasu,15,1.62
3568,dhaval,solo,40,1.77
3569,ludwig,dickinson,52,1.90
3570,ashish,rhoads,19,1.79
3571,jack,skywalker,37,1.98
3572,spock,young,60,1.56
3573,joseph,dewitt,31,1.90
3574,cliff,sitaridi,53,1.95
3575,barack,becker,27,1.98
3576,martha,servedio,26,1.97
3577,ioannis,keromutis,42,1.82
3578,malcolm,dewitt,39,1.91
3579,angelina,spielberg,12,1.80
3580,steven,bellovin,55,1.76
3581,ludwig,dickinson,49,1.65
3582,ling,cohen,46,1.82
3583,luis,yannakakis,55,1.52
3584,dhaval,cooper,52,1.61
3585,pam,paparas,16,1.74
3586,sheldon,servedio,12,1.85
3587,xi,young,47,1.54
3588,eric,bellovin,18,1.56
3589,bruce,organa,60,1.98
3590,alex,cooper,29,1.85
3591,aaron,halford,44,1.63
3592,orestis,hanks,53,1.50
3593,bruce,bush,27,1.74
3594,george,hofstadter,22,1.69
3595,jeremy,becker,56,2.00
3596,leia,malkin,57,1.54
3597,ashish,skywalker,14,1.96
3598,hila,hanks,20,1.73
3599,anakin,solo,36,1.69
3600,aaron,kardashian,35,1.68
3601,angus,ross,12,1.92
3602,david,papadimitriou,31,1.65
3603,leonard,rhoads,46,1.66
3604,sebastian,bellovin,53,1.82
3605,jim,beethoven,59,1.98
3606,dimitris,kardashian,32,1.84
3607,bruce,paparas,26,1.98
3608,ozzy,biliris,46,1.65
3609,barack,hellerstein,15,1.88
3610,george,chen,10,1.50
3611,rocco,kardashian,43,1.86
3612,ethan,solo,42,1.50
3613,ling,papadimitriou,34,1.80
3614,angus,sitaridi,33,1.97
3615,jeremy,dickinson,44,1.63
3616,barack,beethoven,24,1.69
3617,daniel,becker,36,1.94
3618,george,smith,34,1.76
3619,alex,geambasu,57,1.81
3620,simha,polychroniou,57,1.52
3621,kenneth,sitaridi,30,1.71
3622,dimitris,hofstadter,19,1.67
3623,han,halford,52,1.93
3624,kenneth,bellovin,52,1.55
3625,spock,biliris,11,1.67
3626,hila,yannakakis,12,1.75
3627,cliff,obama,43,1.74
3628,ludwig,ross,50,1.53
3629,ioannis,osbourne,12,1.84
3630,david,welles,33,1.61
3631,michael,bush,46,1.64
3632,orestis,hetfield,17,1.77
3633,tal,polychroniou,18,1.59
3634,steven,malkin,26,1.60
3635,kim,paparas,10,1.73
3636,angus,halford,26,1.64
3637,ling,rhoads,23,1.93
3638,jim,osbourne,10,1.60
3639,steven,rhoads,30,1.60
3640,john,organa,18,1.52
3641,adam,yannakakis,27,1.91
3642,leia,cohen,43,1.57
3643,ioannis,katz,27,1.83
3644,michael,biliris,38,1.83
3645,sebastian,bellovin,24,1.66
3646,barack,paparas,18,1.89
3647,sheldon,hellerstein,26,1.53
3648,david,cooper,25,1.99
3649,hila,dickinson,44,1.56
3650,joe,polychroniou,32,1.66
3651,david,sitaridi,57,1.89
3652,barack,becker,47,1.74
3653,tal,welles,59,1.50
3654,pam,hoare,51,1.81
3655,daniel,welles,31,1.56
3656,bruce,spielberg,13,1.61
3657,jack,malkin,42,1.88
3658,jack,papadimitriou,57,1.53
3659,sebastian,dickinson,56,1.93
3660,sheldon,paparas,42,1.83
3661,barack,papadimitriou,32,1.54
3662,ozzy,halford,43,1.87
3663,david,cooper,17,1.78
3664,joe,smith,51,1.60
3665,jeff,young,46,1.73
3666,angelina,obama,37,1.82
3667,ling,solo,39,1.72
3668,jeff,stonebraker,32,1.60
3669,malcolm,papadimitriou,43,1.69
3670,cliff,hetfield,28,1.90
3671,angelina,dewitt,56,1.75
3672,john,hanks,47,1.87
3673,leia,osbourne,42,1.72
3674,malcolm,papadimitriou,10,1.58
3675,jack,paparas,54,1.53
3676,ioannis,kardashian,30,1.66
3677,james,paparas,12,1.77
3678,aaron,paparas,48,1.70
3679,ludwig,spielberg,49,1.83
3680,luke,cooper,46,2.00
3681,jeff,young,46,1.68
3682,jeremy,kardashian,11,1.86
3683,ozzy,spielberg,50,1.69
3684,ludwig,dickinson,15,1.84
3685,david,spielberg,43,1.82
3686,pam,becker,44,1.70
3687,adam,rhoads,60,1.72
3688,angelica,chen,57,1.86
3689,tal,dickinson,50,1.82
3690,barack,welles,19,1.65
3691,steven,beethoven,18,1.73
3692,ludwig,halford,21,1.88
3693,ling,hanks,54,1.94
3694,sebastian,malkin,25,1.77
3695,ashish,skywalker,45,1.64
3696,sebastian,hofstadter,21,1.81
3697,john,cohen,15,1.75
3698,angelina,osbourne,46,1.89
3699,aaron,yannakakis,51,1.94
3700,david,solo,19,1.52
3701,jeff,biliris,28,1.52
3702,orestis,stonebraker,58,1.83
3703,tom,geambasu,58,1.82
3704,randy,hofstadter,58,1.83
3705,jim,katz,14,1.52
3706,luke,gravano,54,1.90
3707,aaron,geambasu,53,1.85
3708,james,cooper,46,1.76
3709,anakin,bush,49,1.54
3710,xi,dewitt,44,1.86
3711,joseph,morrison,39,1.81
3712,barack,cooper,13,1.76
3713,vaggelis,skywalker,50,1.83
3714,pam,morrison,28,1.84
3715,bruce,hanks,26,1.85
3716,jeremy,hetfield,18,1.52
3717,randy,osbourne,55,1.72
3718,ioannis,gravano,60,1.79
3719,luke,bush,38,1.52
3720,anakin,becker,51,1.81
3721,dimitris,bach,57,1.81
3722,ethan,paparas,49,1.89
3723,kenneth,rhoads,18,1.79
3724,kim,cooper,57,1.91
3725,adam,sitaridi,37,1.65
3726,tal,hetfield,53,1.50
3727,adam,malkin,60,1.70
3728,malcolm,welles,18,1.90
3729,han,spielberg,32,1.54
3730,ozzy,bach,23,1.85
3731,ling,cooper,32,1.96
3732,kanna,yannakakis,38,1.68
3733,luis,polychroniou,26,1.54
3734,adam,gravano,13,1.83
3735,george,hetfield,45,1.77
3736,kanna,osbourne,50,1.93
3737,aaron,young,54,1.86
3738,daniel,kardashian,11,1.82
3739,randy,organa,35,1.73
3740,spock,hoare,20,1.53
3741,randy,spielberg,33,1.76
3742,jack,rhoads,26,1.76
3743,eric,papadimitriou,22,1.51
3744,hila,rhoads,39,1.76
3745,spock,malkin,36,1.97
3746,ioannis,solo,23,1.77
3747,dimitris,paparas,27,1.88
3748,jeff,smith,21,1.51
3749,sheldon,hanks,43,1.84
3750,ling,spielberg,31,1.99
3751,jim,rhoads,39,1.58
3752,leonard,polychroniou,41,1.82
3753,malcolm,morrison,10,1.81
3754,bruce,biliris,20,1.63
3755,leia,beethoven,31,1.52
3756,malcolm,bellovin,48,1.56
3757,joe,yannakakis,51,1.70
3758,han,solo,45,1.62
3759,leonard,cooper,19,1.88
3760,rocco,dewitt,33,1.90
3761,orestis,cohen,13,1.74
3762,george,solo,44,1.89
3763,angus,dewitt,13,1.79
3764,kanna,morrison,34,1.91
3765,ludwig,servedio,32,1.64
3766,bruce,organa,31,1.56
3767,martha,becker,59,1.55
3768,vaggelis,ross,46,1.71
3769,spock,hellerstein,52,1.63
3770,ashish,welles,28,1.76
3771,barack,sitaridi,45,1.96
3772,xi,osbourne,49,1.58
3773,david,osbourne,35,1.60
3774,joe,chen,27,1.96
3775,kenneth,obama,33,1.90
3776,jim,spielberg,44,1.58
3777,angus,beethoven,20,1.76
3778,vaggelis,bach,48,1.53
3779,dimitris,katz,29,1.72
3780,vaggelis,dickinson,15,1.82
3781,joseph,malkin,60,1.54
3782,ethan,papadimitriou,28,1.91
3783,ioannis,becker,55,1.91
3784,angelica,biliris,30,1.53
3785,jeff,dickinson,50,1.81
3786,ozzy,cooper,43,1.78
3787,luke,spielberg,51,1.77
3788,ioannis,bach,41,1.70
3789,jack,beethoven,17,1.54
3790,leia,ross,34,2.00
3791,joe,morrison,25,1.94
3792,ioannis,young,40,1.86
3793,jeff,hetfield,37,1.94
3794,george,hofstadter,39,1.84
3795,malcolm,sitaridi,60,1.94
3796,ozzy,paparas,53,1.54
3797,xi,dewitt,22,1.75
3798,kim,rhoads,37,1.60
3799,steven,bellovin,60,1.66
3800,sheldon,kardashian,32,1.53
3801,ozzy,welles,23,1.73
3802,barack,sitaridi,22,1.93
3803,kim,welles,45,1.86
3804,michael,hellerstein,21,1.52
3805,dhaval,servedio,60,1.98
3806,jeremy,kardashian,23,1.50
3807,ashish,becker,20,1.88
3808,jeremy,dickinson,43,1.56
3809,han,chen,14,1.97
3810,bruce,bush,38,1.91
3811,james,dickinson,57,1.88
3812,ling,welles,23,1.82
3813,jim,bellovin,25,1.87
3814,dimitris,cohen,58,1.53
3815,ashish,papadimitriou,54,1.82
3816,james,young,52,1.77
3817,eric,rhoads,39,1.70
3818,orestis,beethoven,42,1.81
3819,simha,polychroniou,37,1.52
3820,dimitris,hetfield,57,1.64
3821,daniel,smith,10,1.62
3822,angelina,organa,48,1.72
3823,james,sitaridi,44,1.82
3824,ozzy,dickinson,19,1.75
3825,ioannis,dickinson,49,1.62
3826,dimitris,cooper,51,1.95
3827,dhaval,hoare,26,1.67
3828,luis,hetfield,29,1.63
3829,hila,cooper,26,1.94
3830,martha,ross,28,1.79
3831,ozzy,cooper,20,1.51
3832,spock,servedio,56,1.69
3833,tal,osbourne,35,1.58
3834,jim,spielberg,43,1.91
3835,angus,biliris,14,1.73
3836,kanna,hanks,27,1.73
3837,barack,cohen,58,1.58
3838,aaron,sitaridi,60,1.65
3839,sebastian,paparas,22,1.60
3840,ashish,dickinson,23,1.57
3841,luke,halford,42,1.63
3842,luis,sitaridi,26,1.64
3843,barack,hetfield,31,1.95
3844,kenneth,hoare,15,1.89
3845,ioannis,hoare,50,1.53
3846,anakin,chen,12,1.90
3847,luis,obama,37,1.89
3848,daniel,gravano,46,1.65
3849,eric,polychroniou,10,1.92
3850,ozzy,hoare,49,1.91
3851,eric,obama,48,1.60
3852,pam,dewitt,21,1.93
3853,barack,skywalker,35,1.76
3854,randy,rhoads,32,1.51
3855,jeremy,malkin,50,1.74
3856,angelica,organa,53,1.50
3857,george,organa,31,1.67
3858,dhaval,rhoads,48,1.84
3859,ioannis,papadimitriou,30,1.75
3860,aaron,halford,43,1.55
3861,ashish,becker,35,1.57
3862,ethan,papadimitriou,43,1.97
3863,james,biliris,14,1.98
3864,joseph,ross,59,1.71
3865,leonard,cohen,19,1.94
3866,angelica,solo,48,1.71
3867,adam,geambasu,21,1.82
3868,ludwig,welles,34,1.94
3869,joseph,cooper,48,1.99
3870,sheldon,bush,14,1.96
3871,martha,hanks,57,1.58
3872,aaron,hellerstein,11,1.96
3873,jack,geambasu,47,1.61
3874,jim,skywalker,21,1.99
3875,martha,obama,24,1.72
3876,randy,osbourne,18,1.88
3877,xi,geambasu,33,1.71
3878,aaron,geambasu,27,1.77
3879,jim,hoare,57,1.64
3880,joe,cohen,39,1.98
3881,kanna,papadimitriou,22,1.65
3882,kenneth,morrison,52,1.73
3883,jim,beethoven,18,1.80
3884,john,smith,33,1.66
3885,jeremy,katz,14,1.70
3886,luke,spielberg,19,1.72
3887,steven,hanks,28,1.55
3888,dimitris,organa,24,1.97
3889,randy,geambasu,60,1.50
3890,angelica,hofstadter,26,1.65
3891,david,welles,34,1.99
3892,adam,hetfield,21,1.71
3893,orestis,cooper,12,1.91
3894,ozzy,bellovin,25,1.87
3895,ludwig,smith,24,1.83
3896,han,sitaridi,40,1.52
3897,sheldon,hoare,23,1.53
3898,michael,solo,26,1.53
3899,jim,spielberg,59,1.64
3900,steven,young,51,1.84
3901,john,katz,19,1.67
3902,kenneth,dickinson,41,1.74
3903,aaron,malkin,49,1.95
3904,tal,bellovin,35,1.93
3905,bruce,kardashian,60,1.62
3906,dimitris,paparas,37,1.90
3907,george,osbourne,41,2.00
3908,anakin,kardashian,45,1.96
3909,barack,stonebraker,52,1.94
3910,orestis,ross,20,1.72
3911,ozzy,stonebraker,19,1.74
3912,rocco,cohen,23,1.58
3913,rocco,young,11,1.87
3914,sheldon,hanks,10,1.79
3915,jack,stonebraker,51,1.55
3916,tal,solo,52,1.75
3917,daniel,katz,13,1.83
3918,adam,welles,20,1.64
3919,michael,biliris,44,1.94
3920,pam,stonebraker,51,1.71
3921,alex,organa,14,1.66
3922,leonard,chen,47,1.54
3923,angelica,bellovin,16,1.77
3924,spock,gravano,33,1.98
3925,rocco,obama,42,1.77
3926,james,smith,39,1.66
3927,vaggelis,servedio,39,1.88
3928,ludwig,obama,39,1.69
3929,kim,organa,33,1.57
3930,george,rhoads,10,1.60
3931,tal,hellerstein,14,1.57
3932,james,polychroniou,44,1.78
3933,ashish,stonebraker,28,1.90
3934,vaggelis,biliris,29,1.71
3935,jack,biliris,33,1.98
3936,james,servedio,16,1.77
3937,han,cooper,15,1.80
3938,vaggelis,katz,24,1.81
3939,sheldon,malkin,50,1.68
3940,daniel,gravano,35,1.98
3941,xi,paparas,51,1.67
3942,leonard,servedio,42,1.84
3943,ozzy,spielberg,48,1.79
3944,angelina,chen,34,1.69
3945,luke,kardashian,43,1.53
3946,barack,keromutis,47,1.97
3947,tal,biliris,22,1.50
3948,leia,bush,17,1.87
3949,pam,osbourne,37,1.73
3950,bruce,smith,49,1.83
3951,john,obama,45,1.51
3952,eric,bellovin,14,1.83
3953,ling,yannakakis,13,1.87
3954,xi,hanks,25,1.64
3955,kenneth,keromutis,41,1.51
3956,sebastian,bach,32,1.62
3957,vaggelis,paparas,18,1.73
3958,luke,servedio,13,1.72
3959,sebastian,bach,44,1.63
3960,ling,cooper,18,1.89
3961,aaron,kardashian,60,1.86
3962,bruce,rhoads,13,1.64
3963,anakin,becker,35,1.84
3964,eric,solo,54,1.71
3965,martha,servedio,31,1.51
3966,barack,paparas,53,1.74
3967,leia,stonebraker,21,1.50
3968,vaggelis,bush,21,1.69
3969,ioannis,yannakakis,55,1.60
3970,jeff,hellerstein,51,1.98
3971,martha,yannakakis,50,1.66
3972,randy,hellerstein,40,1.83
3973,david,welles,15,1.50
3974,jim,cooper,11,1.72
3975,ludwig,bach,51,1.63
3976,vaggelis,chen,33,1.77
3977,han,gravano,23,1.67
3978,malcolm,gravano,32,1.53
3979,adam,dewitt,29,1.61
3980,jim,ross,20,1.99
3981,jim,ross,18,1.91
3982,jack,polychroniou,17,1.59
3983,sheldon,yannakakis,30,1.73
3984,tal,morrison,48,1.93
3985,han,katz,55,1.75
3986,jeremy,cohen,53,1.92
3987,jack,servedio,11,1.61
3988,ioannis,hellerstein,32,1.86
3989,tal,rhoads,40,1.80
3990,ethan,katz,57,1.62
3991,kenneth,smith,22,1.91
3992,orestis,becker,53,2.00
3993,luis,organa,26,1.62
3994,jack,hofstadter,32,1.83
3995,barack,biliris,60,1.98
3996,jeremy,sitaridi,45,1.71
3997,cliff,osbourne,56,1.90
3998,alex,yannakakis,33,1.93
3999,ludwig,hoare,27,1.85
4000,spock,skywalker,18,1.59
4001,ethan,polychroniou,42,2.00
4002,hila,dewitt,38,1.79
4003,eric,skywalker,38,1.77
4004,ioannis,kardashian,53,1.87
4005,angelica,dickinson,45,1.88
4006,david,welles,20,1.57
4007,daniel,hellerstein,12,1.77
4008,anakin,kardashian,14,1.86
4009,sheldon,kardashian,14,1.87
4010,angelina,ross,51,1.82
4011,sheldon,rhoads,34,1.68
4012,daniel,young,12,1.91
4013,luis,geambasu,41,1.87
4014,ioannis,welles,29,1.91
4015,barack,katz,18,1.96
4016,adam,beethoven,18,1.62
4017,randy,stonebraker,41,1.62
4018,eric,smith,12,1.71
4019,pam,kardashian,41,1.76
4020,jeff,solo,32,1.83
4021,barack,smith,35,1.52
4022,malcolm,ross,57,1.68
4023,leia,cooper,22,1.79
4024,bruce,halford,19,1.95
4025,john,cohen,11,1.64
4026,ioannis,servedio,36,1.78
4027,simha,organa,25,1.82
4028,simha,hofstadter,21,1.88
4029,luke,solo,30,1.61
4030,malcolm,dewitt,52,1.67
4031,martha,osbourne,21,1.78
4032,jim,spielberg,35,1.95
4033,pam,spielberg,39,1.76
4034,jack,bellovin,25,1.80
4035,bruce,ross,34,1.80
4036,steven,paparas,17,1.59
4037,leia,halford,23,1.77
4038,joseph,smith,25,1.80
4039,james,keromutis,60,1.76
4040,randy,hofstadter,18,1.74
4041,ludwig,rhoads,55,1.62
4042,leonard,bush,16,1.59
4043,bruce,polychroniou,35,1.54
4044,orestis,gravano,47,1.82
4045,tom,hanks,16,2.00
4046,cliff,spielberg,50,1.97
4047,jim,morrison,25,1.64
4048,steven,dickinson,28,1.99
4049,simha,hellerstein,47,1.62
4050,david,geambasu,37,1.94
4051,jeff,katz,24,1.76
4052,alex,skywalker,29,1.75
4053,bruce,halford,52,2.00
4054,kenneth,spielberg,49,1.82
4055,jim,morrison,43,1.78
4056,steven,biliris,27,1.50
4057,anakin,cooper,20,1.79
4058,daniel,paparas,26,1.61
4059,alex,paparas,39,1.54
4060,tom,cooper,46,1.98
4061,han,rhoads,40,1.77
4062,dimitris,dickinson,43,1.93
4063,ethan,hetfield,44,1.65
4064,john,osbourne,41,1.50
4065,kim,dickinson,45,1.66
4066,angelina,young,28,1.75
4067,ludwig,organa,44,1.97
4068,vaggelis,bellovin,20,1.69
4069,barack,obama,14,1.64
4070,james,papadimitriou,41,1.61
4071,dimitris,papadimitriou,32,1.64
4072,david,chen,52,1.77
4073,barack,cohen,26,1.76
4074,jack,bush,18,1.84
4075,ethan,ross,48,1.93
4076,xi,bellovin,46,1.73
4077,steven,geambasu,45,1.64
4078,luke,bach,55,1.90
4079,aaron,katz,51,1.91
4080,ioannis,gravano,43,1.83
4081,leonard,organa,14,2.00
4082,simha,hanks,23,1.62
4083,alex,skywalker,44,1.76
4084,john,polychroniou,56,1.94
4085,dimitris,spielberg,37,1.54
4086,aaron,cooper,44,1.96
4087,kim,halford,22,2.00
4088,george,morrison,22,1.95
4089,sebastian,halford,58,1.66
4090,daniel,cooper,22,1.60
4091,aaron,hofstadter,31,1.70
4092,angelina,bach,53,1.66
4093,cliff,young,40,1.69
4094,jim,polychroniou,20,1.88
4095,han,cooper,12,1.72
4096,david,stonebraker,16,1.64
4097,angus,katz,19,1.53
4098,michael,yannakakis,23,1.96
4099,bruce,smith,16,1.84
4100,martha,obama,35,1.99
4101,luis,hellerstein,44,1.54
4102,ludwig,bach,41,1.94
4103,barack,beethoven,56,1.58
4104,angus,biliris,49,1.76
4105,anakin,hoare,43,1.72
4106,spock,obama,49,1.96
4107,malcolm,bellovin,20,1.70
4108,dimitris,becker,57,1.86
4109,jeff,malkin,51,1.80
4110,han,dickinson,44,1.72
4111,michael,organa,26,1.53
4112,orestis,rhoads,11,1.80
4113,vaggelis,stonebraker,57,1.58
4114,joseph,osbourne,60,1.60
4115,dhaval,keromutis,43,1.59
4116,tom,bellovin,16,1.79
4117,dimitris,hoare,24,1.71
4118,cliff,yannakakis,25,1.72
4119,eric,osbourne,32,1.81
4120,kenneth,yannakakis,18,1.98
4121,joseph,papadimitriou,13,1.55
4122,michael,polychroniou,50,1.77
4123,jim,dickinson,24,1.72
4124,tal,katz,24,1.95
4125,ioannis,solo,46,1.78
4126,han,becker,39,1.50
4127,james,skywalker,37,1.75
4128,aaron,cohen,10,1.85
4129,ioannis,gravano,47,1.53
4130,john,solo,57,1.50
4131,bruce,skywalker,55,1.61
4132,jeff,hoare,12,1.58
4133,ludwig,paparas,38,1.88
4134,sheldon,servedio,19,1.81
4135,aaron,biliris,42,1.60
4136,xi,hellerstein,14,1.82
4137,daniel,organa,23,1.91
4138,pam,bellovin,13,1.84
4139,aaron,geambasu,16,1.98
4140,ling,solo,29,1.58
4141,sheldon,yannakakis,11,1.71
4142,jim,katz,59,1.85
4143,george,bush,17,1.55
4144,kanna,keromutis,34,1.61
4145,joe,hetfield,19,1.87
4146,leia,hanks,36,1.87
4147,simha,smith,48,1.82
4148,barack,solo,15,1.82
4149,barack,gravano,50,1.56
4150,angelina,chen,44,1.88
4151,barack,cooper,35,1.91
4152,pam,bush,10,2.00
4153,jeff,bush,52,1.84
4154,kanna,keromutis,55,1.67
4155,anakin,sitaridi,28,1.82
4156,joseph,osbourne,56,1.73
4157,pam,servedio,29,1.85
4158,joseph,halford,39,1.52
4159,martha,kardashian,28,1.78
4160,barack,rhoads,57,1.93
4161,martha,beethoven,27,1.88
4162,sheldon,skywalker,35,1.61
4163,vaggelis,biliris,26,1.67
4164,angelica,gravano,31,1.61
4165,jim,bellovin,19,1.90
4166,alex,solo,16,1.62
4167,james,malkin,14,1.75
4168,orestis,dickinson,39,1.50
4169,jim,ross,48,1.97
4170,simha,geambasu,57,1.87
4171,michael,hofstadter,16,1.87
4172,orestis,katz,18,1.77
4173,orestis,hoare,21,1.68
4174,han,halford,54,1.67
4175,jim,geambasu,22,1.98
4176,jeff,hellerstein,60,1.91
4177,martha,gravano,14,1.62
4178,ling,hellerstein,53,1.75
4179,luke,dickinson,54,1.73
4180,david,beethoven,38,1.52
4181,tal,organa,60,1.63
4182,jeff,smith,29,1.67
4183,barack,skywalker,38,1.55
4184,han,cooper,58,1.77
4185,david,geambasu,60,1.51
4186,joseph,katz,23,1.92
4187,han,young,32,1.56
4188,angelica,servedio,40,2.00
